campaign_id,stat_date,impressions,clicks,conversions,spend_daily,device_type
476,2025-01-02,11816,390,37,4524.06,Desktop
476,2025-01-03,11712,307,38,5443.37,Mobile
476,2025-01-04,19964,838,120,12480.34,Desktop
476,2025-01-05,7374,554,34,7767.72,Tablet
476,2025-01-06,7248,146,9,2173.72,Desktop
476,2025-01-07,6733,403,65,2658.95,Tablet
476,2025-01-08,7545,209,36,4029.23,Tablet
476,2025-01-09,15143,1059,66,7187.94,Mobile
476,2025-01-10,19738,646,49,12134.6,Mobile
476,2025-01-11,14836,839,98,14882.72,Desktop
476,2025-01-12,10411,220,22,2557.23,Tablet
476,2025-01-13,15430,505,44,8271.43,Mobile
476,2025-01-14,18683,936,185,8130.79,Mobile
476,2025-01-15,9048,186,32,1722.88,Mobile
476,2025-01-16,9950,512,100,5132.87,Tablet
476,2025-01-17,14552,520,71,6160.58,Desktop
476,2025-01-18,13773,459,37,5800.11,Desktop
476,2025-01-19,16747,1011,106,14043.78,Mobile
476,2025-01-20,5411,282,51,3403.75,Desktop
476,2025-01-21,5199,150,29,1929.42,Tablet
476,2025-01-22,11102,521,96,8850.44,Desktop
476,2025-01-23,18306,1108,98,18303.58,Tablet
476,2025-01-24,13019,804,127,12306.68,Mobile
476,2025-01-25,6564,493,69,4857.3,Tablet
476,2025-01-26,11149,755,41,9038.66,Mobile
476,2025-01-27,10746,711,121,8588.84,Tablet
476,2025-01-28,12901,589,56,10873.85,Desktop
476,2025-01-29,10392,329,59,3967.73,Desktop
476,2025-01-30,9632,511,29,7290.33,Tablet
477,2025-01-01,12982,849,116,9395.8,Desktop
477,2025-01-02,7174,496,89,9794.87,Tablet
477,2025-01-03,19668,860,156,10283.78,Desktop
477,2025-01-04,9826,536,97,6741.4,Tablet
477,2025-01-05,19012,1496,192,8920.8,Tablet
477,2025-01-06,16769,997,170,9650.75,Tablet
477,2025-01-07,18056,1059,106,20331.19,Desktop
477,2025-01-08,19880,1178,95,11056.75,Desktop
477,2025-01-09,8042,529,36,7372.0,Desktop
477,2025-01-10,14686,424,78,6671.36,Tablet
477,2025-01-11,9761,475,62,8515.41,Desktop
477,2025-01-12,16842,1130,126,14340.53,Tablet
477,2025-01-13,18984,718,50,13792.86,Desktop
477,2025-01-14,10230,443,61,8783.67,Mobile
477,2025-01-15,13337,413,69,4514.56,Tablet
477,2025-01-16,16735,1255,106,11584.26,Mobile
477,2025-01-17,10029,347,59,6739.03,Tablet
477,2025-01-18,14118,544,29,9297.34,Tablet
477,2025-01-19,9969,570,77,3487.54,Tablet
477,2025-01-20,13040,339,65,3445.2,Mobile
477,2025-01-21,13674,585,32,9676.91,Tablet
477,2025-01-22,7064,527,99,8908.06,Mobile
477,2025-01-23,9283,590,58,3084.81,Desktop
477,2025-01-24,14987,771,128,9579.16,Desktop
477,2025-01-25,18374,1436,74,18767.95,Mobile
477,2025-01-26,7608,455,51,6997.72,Tablet
477,2025-01-27,17014,1261,205,6665.73,Tablet
477,2025-01-28,6384,453,68,8123.85,Tablet
477,2025-01-29,17250,1097,164,15079.52,Tablet
477,2025-01-30,7926,432,38,8086.72,Desktop
478,2025-01-01,12558,721,57,9287.08,Desktop
478,2025-01-02,9567,487,73,8999.32,Desktop
478,2025-01-03,13488,1034,161,14660.77,Tablet
478,2025-01-04,16200,830,97,5785.74,Desktop
478,2025-01-05,9015,346,22,3620.19,Mobile
478,2025-01-06,18446,1288,221,19233.89,Tablet
478,2025-01-07,17971,1107,138,15241.84,Desktop
478,2025-01-08,14515,881,140,13705.12,Tablet
478,2025-01-09,19032,397,20,4330.31,Tablet
478,2025-01-10,12862,556,82,7540.03,Mobile
478,2025-01-11,9293,266,27,2528.07,Tablet
478,2025-01-12,6735,220,41,3459.82,Tablet
478,2025-01-13,11267,424,37,6818.31,Mobile
478,2025-01-14,16688,1081,196,17231.62,Desktop
478,2025-01-15,10964,845,95,12987.03,Mobile
478,2025-01-16,11428,772,87,13510.77,Tablet
478,2025-01-17,16161,920,104,10101.17,Desktop
478,2025-01-18,7307,548,103,9081.06,Mobile
478,2025-01-19,11891,621,60,3315.73,Tablet
478,2025-01-20,8291,543,31,6675.42,Mobile
478,2025-01-21,14845,414,82,6515.94,Mobile
478,2025-01-22,10185,226,44,3120.77,Mobile
478,2025-01-23,14241,789,154,10074.81,Desktop
478,2025-01-24,15041,341,52,2663.17,Tablet
478,2025-01-25,7416,292,43,5234.38,Tablet
478,2025-01-26,9318,234,19,3716.5,Mobile
478,2025-01-27,11507,728,133,4501.23,Tablet
478,2025-01-28,15989,568,65,8142.21,Desktop
478,2025-01-29,17768,516,97,4121.91,Desktop
478,2025-01-30,9793,631,47,8860.3,Tablet
479,2025-01-01,16689,394,67,4741.2,Tablet
479,2025-01-02,6545,134,11,1900.78,Tablet
479,2025-01-03,9951,291,31,1712.46,Tablet
479,2025-01-04,15170,817,82,8134.26,Mobile
479,2025-01-05,7969,257,19,5129.54,Mobile
479,2025-01-06,10493,447,49,4728.99,Desktop
479,2025-01-07,18985,1233,133,14026.14,Desktop
479,2025-01-08,9561,454,58,6316.42,Tablet
479,2025-01-09,15943,526,65,5009.15,Tablet
479,2025-01-10,8944,213,14,3984.84,Tablet
479,2025-01-11,11953,535,41,10060.04,Tablet
479,2025-01-12,19643,1520,273,22987.29,Tablet
479,2025-01-13,9348,678,72,7593.87,Desktop
479,2025-01-14,8332,568,35,6936.84,Tablet
479,2025-01-15,15042,1149,180,22247.88,Desktop
479,2025-01-16,15918,496,48,3262.75,Desktop
479,2025-01-17,9745,642,116,8630.64,Tablet
479,2025-01-18,16955,1333,147,10853.66,Mobile
479,2025-01-19,10234,543,46,7293.81,Desktop
479,2025-01-20,12049,949,58,16859.87,Mobile
479,2025-01-21,13017,276,36,3179.7,Tablet
479,2025-01-22,8347,335,50,4972.85,Mobile
479,2025-01-23,15339,800,140,5873.27,Desktop
479,2025-01-24,7986,590,96,7517.85,Mobile
479,2025-01-25,19125,897,157,15749.11,Mobile
479,2025-01-26,15782,363,59,5716.66,Desktop
479,2025-01-27,6658,431,39,3900.78,Tablet
479,2025-01-28,8704,574,43,4993.86,Tablet
479,2025-01-29,5194,348,39,4631.73,Tablet
479,2025-01-30,8431,213,28,3590.36,Mobile
480,2025-01-01,5205,225,20,4072.21,Mobile
480,2025-01-02,6419,431,53,7101.74,Desktop
480,2025-01-03,17943,1263,156,9419.72,Tablet
480,2025-01-04,10864,245,33,2467.97,Desktop
480,2025-01-05,18755,585,101,5148.02,Desktop
480,2025-01-06,11127,572,40,9114.34,Tablet
480,2025-01-07,6843,249,32,1598.71,Desktop
480,2025-01-08,6019,396,53,7505.87,Desktop
480,2025-01-09,15094,835,56,14282.67,Mobile
480,2025-01-10,14617,392,47,2687.25,Mobile
480,2025-01-11,11996,715,112,5993.9,Mobile
480,2025-01-12,13553,947,60,16780.53,Tablet
480,2025-01-13,7662,204,34,1931.7,Desktop
480,2025-01-14,17257,1258,98,11120.27,Tablet
480,2025-01-15,19184,534,67,2855.09,Desktop
480,2025-01-16,9970,321,62,4924.1,Desktop
480,2025-01-17,11492,442,26,6019.13,Mobile
480,2025-01-18,18789,682,39,13129.33,Mobile
480,2025-01-19,15936,331,50,2315.34,Desktop
480,2025-01-20,11711,480,80,9035.75,Mobile
480,2025-01-21,8968,466,36,3575.52,Tablet
480,2025-01-22,8398,353,26,2007.18,Mobile
480,2025-01-23,14087,508,95,6422.82,Tablet
480,2025-01-24,7266,192,35,2328.93,Desktop
480,2025-01-25,13080,351,57,2504.48,Mobile
480,2025-01-26,18040,1158,110,21237.21,Desktop
480,2025-01-27,8216,613,51,7279.87,Desktop
480,2025-01-28,11373,299,43,2951.26,Desktop
480,2025-01-29,19873,755,109,15031.58,Desktop
480,2025-01-30,10142,582,66,6781.96,Desktop
481,2025-01-01,12714,486,96,5534.62,Desktop
481,2025-01-02,18586,939,153,14217.05,Tablet
481,2025-01-03,9975,260,31,2343.09,Mobile
481,2025-01-04,18178,1441,234,18662.06,Mobile
481,2025-01-05,17688,1379,175,19295.73,Tablet
481,2025-01-06,15203,689,130,4627.1,Mobile
481,2025-01-07,19023,1324,226,19941.49,Tablet
481,2025-01-08,13114,320,56,1943.19,Tablet
481,2025-01-09,17772,1121,82,6654.23,Desktop
481,2025-01-10,17827,1168,82,14540.64,Desktop
481,2025-01-11,5128,108,7,1820.8,Mobile
481,2025-01-12,8169,619,101,11593.71,Tablet
481,2025-01-13,18362,967,186,19330.84,Tablet
481,2025-01-14,12078,533,61,10103.85,Tablet
481,2025-01-15,15828,671,36,3914.74,Tablet
481,2025-01-16,8965,621,62,6827.46,Tablet
481,2025-01-17,6409,182,28,2212.12,Mobile
481,2025-01-18,9568,247,13,3906.94,Tablet
481,2025-01-19,11242,659,79,3554.14,Mobile
481,2025-01-20,13314,944,90,12098.46,Tablet
481,2025-01-21,6708,359,53,2070.53,Mobile
481,2025-01-22,13005,991,136,13798.42,Tablet
481,2025-01-23,16295,1264,148,6786.75,Desktop
481,2025-01-24,7042,505,43,6124.23,Desktop
481,2025-01-25,19545,1537,226,19202.39,Mobile
481,2025-01-26,6085,378,52,7414.1,Tablet
481,2025-01-27,9130,729,144,13617.93,Desktop
481,2025-01-28,10456,538,31,5297.65,Desktop
481,2025-01-29,6734,397,43,7877.87,Tablet
481,2025-01-30,9045,577,108,8453.91,Tablet
482,2025-01-01,5409,231,18,3625.04,Tablet
482,2025-01-02,10366,781,82,13489.48,Desktop
482,2025-01-03,14946,1046,70,13965.71,Tablet
482,2025-01-04,13047,319,46,3423.36,Mobile
482,2025-01-05,6348,128,25,710.02,Tablet
482,2025-01-06,5660,262,23,4684.41,Tablet
482,2025-01-07,11276,526,87,9819.28,Desktop
482,2025-01-08,6772,488,53,2833.99,Desktop
482,2025-01-09,6981,402,25,2600.77,Tablet
482,2025-01-10,10703,383,72,5937.09,Tablet
482,2025-01-11,9358,458,59,8812.16,Tablet
482,2025-01-12,19293,575,100,10315.38,Mobile
482,2025-01-13,19796,1338,68,20970.95,Tablet
482,2025-01-14,18693,876,137,15619.51,Mobile
482,2025-01-15,6470,319,50,2043.59,Tablet
482,2025-01-16,18565,597,85,3901.46,Desktop
482,2025-01-17,10322,419,65,5354.02,Desktop
482,2025-01-18,6886,403,24,5672.15,Mobile
482,2025-01-19,10826,482,64,4564.58,Mobile
482,2025-01-20,7044,530,37,4925.63,Desktop
482,2025-01-21,12975,400,50,7824.55,Desktop
482,2025-01-22,13447,704,64,9517.74,Mobile
482,2025-01-23,17103,964,122,6801.35,Tablet
482,2025-01-24,17991,449,49,3274.23,Mobile
482,2025-01-25,16818,1156,206,21374.71,Desktop
482,2025-01-26,9093,444,42,5433.1,Mobile
482,2025-01-27,10044,407,48,2492.72,Mobile
482,2025-01-28,10832,610,33,6612.21,Desktop
482,2025-01-29,17447,872,44,13918.0,Tablet
482,2025-01-30,19246,667,71,12531.38,Desktop
483,2025-01-01,7506,225,22,4298.15,Tablet
483,2025-01-02,18263,787,76,14056.6,Mobile
483,2025-01-03,16949,663,77,12906.3,Tablet
483,2025-01-04,19153,953,107,17763.25,Mobile
483,2025-01-05,5364,406,73,4783.01,Mobile
483,2025-01-06,8674,518,70,9724.09,Tablet
483,2025-01-07,14430,588,107,9029.75,Desktop
483,2025-01-08,19129,509,84,9198.48,Mobile
483,2025-01-09,18324,394,64,5963.91,Mobile
483,2025-01-10,19441,1260,251,14707.41,Tablet
483,2025-01-11,13820,1039,68,14985.07,Mobile
483,2025-01-12,16221,457,45,6740.14,Mobile
483,2025-01-13,14130,883,84,14435.53,Tablet
483,2025-01-14,10002,212,20,1452.97,Mobile
483,2025-01-15,18787,1308,90,8633.09,Tablet
483,2025-01-16,17470,1194,146,21606.12,Tablet
483,2025-01-17,14141,1130,119,6723.81,Desktop
483,2025-01-18,5741,424,57,2808.47,Desktop
483,2025-01-19,7937,501,46,5708.47,Tablet
483,2025-01-20,7973,292,54,4296.71,Tablet
483,2025-01-21,12334,657,108,8728.39,Desktop
483,2025-01-22,9737,649,46,5952.73,Mobile
483,2025-01-23,9209,287,46,3906.78,Tablet
483,2025-01-24,8850,230,28,4091.4,Desktop
483,2025-01-25,10618,409,36,3532.4,Desktop
483,2025-01-26,18039,1312,146,13886.55,Mobile
483,2025-01-27,19068,991,129,12431.42,Mobile
483,2025-01-28,17032,413,74,5663.28,Mobile
483,2025-01-29,9159,289,22,3608.68,Tablet
483,2025-01-30,13499,1021,82,16116.75,Tablet
484,2025-01-01,17751,821,152,5531.05,Mobile
484,2025-01-02,7714,517,98,9669.77,Mobile
484,2025-01-03,10258,424,83,5980.96,Mobile
484,2025-01-04,12464,459,72,2705.94,Tablet
484,2025-01-05,14562,649,98,4224.98,Desktop
484,2025-01-06,18426,611,35,5662.71,Tablet
484,2025-01-07,8856,518,47,7628.42,Tablet
484,2025-01-08,11827,491,45,8870.07,Desktop
484,2025-01-09,18883,688,120,13362.98,Mobile
484,2025-01-10,10588,230,11,4207.09,Mobile
484,2025-01-11,8850,435,30,3773.5,Tablet
484,2025-01-12,8193,568,89,9024.64,Desktop
484,2025-01-13,16939,416,45,3313.12,Mobile
484,2025-01-14,16427,654,66,12369.4,Mobile
484,2025-01-15,14578,573,58,5635.1,Tablet
484,2025-01-16,17584,634,64,5850.19,Desktop
484,2025-01-17,7423,184,18,1836.96,Tablet
484,2025-01-18,13566,488,64,7986.66,Desktop
484,2025-01-19,10296,394,41,6413.58,Desktop
484,2025-01-20,12322,752,83,9532.22,Tablet
484,2025-01-21,9284,309,22,2735.17,Mobile
484,2025-01-22,14162,974,55,16623.87,Tablet
484,2025-01-23,16980,1310,195,9408.26,Desktop
484,2025-01-24,17605,986,190,18138.41,Desktop
484,2025-01-25,9486,273,25,4553.81,Desktop
484,2025-01-26,5035,183,24,2490.63,Tablet
484,2025-01-27,8986,409,35,6650.04,Desktop
484,2025-01-28,18332,1020,197,15375.61,Tablet
484,2025-01-29,18325,1128,187,20498.86,Tablet
484,2025-01-30,12971,784,83,11324.43,Desktop
485,2025-01-01,5905,277,47,5088.02,Tablet
485,2025-01-02,10650,815,152,7234.5,Desktop
485,2025-01-03,18621,1256,240,23342.15,Mobile
485,2025-01-04,10889,276,18,3051.61,Tablet
485,2025-01-05,6809,489,58,4871.3,Desktop
485,2025-01-06,14296,1050,157,17100.07,Desktop
485,2025-01-07,19600,1464,80,13785.04,Desktop
485,2025-01-08,8515,256,27,4871.9,Tablet
485,2025-01-09,7226,236,32,2299.07,Mobile
485,2025-01-10,16094,872,132,12586.28,Mobile
485,2025-01-11,11969,636,96,10740.1,Mobile
485,2025-01-12,14829,593,59,7777.5,Desktop
485,2025-01-13,10153,318,33,4103.26,Desktop
485,2025-01-14,12045,842,140,10285.56,Tablet
485,2025-01-15,12383,614,34,11595.79,Mobile
485,2025-01-16,7706,247,18,4510.37,Desktop
485,2025-01-17,7389,525,26,4378.53,Mobile
485,2025-01-18,14371,844,100,15067.75,Desktop
485,2025-01-19,13538,305,31,5043.57,Desktop
485,2025-01-20,19091,542,51,4434.01,Desktop
485,2025-01-21,5404,427,69,2329.4,Mobile
485,2025-01-22,15161,1175,118,6490.35,Tablet
485,2025-01-23,12528,998,152,12134.5,Mobile
485,2025-01-24,13127,1021,195,19952.75,Tablet
485,2025-01-25,15040,989,174,10800.0,Desktop
485,2025-01-26,19170,658,57,10912.23,Desktop
485,2025-01-27,12158,595,75,4135.65,Desktop
485,2025-01-28,7754,226,27,4437.7,Tablet
485,2025-01-29,12009,747,49,5523.89,Mobile
485,2025-01-30,5992,205,33,2090.62,Desktop
486,2025-01-01,9006,655,125,10832.11,Desktop
486,2025-01-02,13050,1012,135,18793.7,Tablet
486,2025-01-03,19855,438,69,6241.99,Tablet
486,2025-01-04,11218,390,29,6514.57,Tablet
486,2025-01-05,16617,1208,166,10225.16,Desktop
486,2025-01-06,8181,278,41,5356.68,Mobile
486,2025-01-07,14158,647,34,4948.44,Desktop
486,2025-01-08,13174,723,73,6138.14,Desktop
486,2025-01-09,16057,598,101,4997.89,Mobile
486,2025-01-10,7492,559,96,4980.35,Tablet
486,2025-01-11,18066,1419,220,9153.91,Mobile
486,2025-01-12,13436,591,75,8829.45,Desktop
486,2025-01-13,18662,1229,108,23678.26,Desktop
486,2025-01-14,16712,930,185,17815.88,Desktop
486,2025-01-15,11564,536,101,10046.44,Desktop
486,2025-01-16,14536,398,69,5119.02,Desktop
486,2025-01-17,15916,876,72,7647.45,Desktop
486,2025-01-18,10183,571,80,8941.58,Mobile
486,2025-01-19,17668,950,122,18640.15,Mobile
486,2025-01-20,12996,1032,75,15153.49,Mobile
486,2025-01-21,12785,628,47,8097.25,Tablet
486,2025-01-22,12032,900,61,11892.81,Tablet
486,2025-01-23,8030,243,21,3995.8,Tablet
486,2025-01-24,7539,205,36,3152.7,Desktop
486,2025-01-25,7479,535,31,4099.38,Desktop
486,2025-01-26,12657,943,103,5148.3,Tablet
486,2025-01-27,18954,1469,188,19171.86,Tablet
486,2025-01-28,12664,292,21,2001.63,Tablet
486,2025-01-29,6045,467,26,8125.87,Desktop
486,2025-01-30,11052,772,73,7831.87,Desktop
487,2025-01-01,14879,502,33,7869.49,Tablet
487,2025-01-02,19547,837,150,7651.34,Desktop
487,2025-01-03,8511,300,26,1901.95,Desktop
487,2025-01-04,10869,742,85,14047.53,Tablet
487,2025-01-05,6426,243,24,1802.76,Tablet
487,2025-01-06,10881,502,66,8055.57,Mobile
487,2025-01-07,8139,274,51,4794.07,Mobile
487,2025-01-08,18639,1463,86,8334.73,Tablet
487,2025-01-09,13400,377,38,4825.65,Desktop
487,2025-01-10,6931,433,24,3534.45,Tablet
487,2025-01-11,8726,218,34,1212.11,Mobile
487,2025-01-12,11261,877,44,7756.22,Desktop
487,2025-01-13,7852,303,43,2226.17,Tablet
487,2025-01-14,19684,1218,205,8043.91,Tablet
487,2025-01-15,8337,261,31,2198.68,Mobile
487,2025-01-16,17186,1094,63,17057.42,Desktop
487,2025-01-17,15399,331,60,6287.96,Tablet
487,2025-01-18,7235,256,38,2055.05,Tablet
487,2025-01-19,9991,653,111,6639.86,Desktop
487,2025-01-20,18421,988,99,11060.82,Desktop
487,2025-01-21,16865,989,120,8799.18,Mobile
487,2025-01-22,10016,454,57,9019.33,Tablet
487,2025-01-23,16498,1271,127,8052.98,Desktop
487,2025-01-24,8860,288,36,4476.69,Desktop
487,2025-01-25,7609,330,35,3064.09,Mobile
487,2025-01-26,16901,732,69,8785.47,Desktop
487,2025-01-27,8333,360,59,6667.27,Tablet
487,2025-01-28,6238,429,74,2620.9,Mobile
487,2025-01-29,13451,697,109,6898.08,Mobile
487,2025-01-30,9651,730,79,12914.42,Mobile
488,2025-01-01,18124,1272,144,14794.84,Mobile
488,2025-01-02,16328,896,107,17546.29,Desktop
488,2025-01-03,9926,230,22,1302.13,Desktop
488,2025-01-04,10265,810,85,6038.29,Desktop
488,2025-01-05,16126,1230,72,22416.02,Tablet
488,2025-01-06,7693,549,92,6717.96,Mobile
488,2025-01-07,7600,231,43,2331.07,Mobile
488,2025-01-08,5186,154,27,2868.92,Tablet
488,2025-01-09,10831,299,54,2035.39,Tablet
488,2025-01-10,14056,1045,134,8086.71,Mobile
488,2025-01-11,17467,528,100,9073.73,Tablet
488,2025-01-12,11365,578,82,5472.93,Tablet
488,2025-01-13,15403,744,148,5921.08,Desktop
488,2025-01-14,8814,444,59,5149.53,Mobile
488,2025-01-15,18498,1297,116,15436.86,Desktop
488,2025-01-16,13497,393,42,6118.25,Desktop
488,2025-01-17,10759,492,82,9366.67,Tablet
488,2025-01-18,16488,374,47,2140.47,Tablet
488,2025-01-19,7600,505,100,4586.72,Desktop
488,2025-01-20,13639,1053,199,19033.7,Tablet
488,2025-01-21,18927,729,90,13291.85,Desktop
488,2025-01-22,10019,575,78,10864.24,Tablet
488,2025-01-23,19095,1238,75,16713.04,Desktop
488,2025-01-24,10479,628,116,5397.35,Desktop
488,2025-01-25,18482,1184,150,17468.65,Mobile
488,2025-01-26,12501,668,63,11804.98,Mobile
488,2025-01-27,8355,661,84,8131.72,Tablet
488,2025-01-28,13860,920,75,4932.01,Mobile
488,2025-01-29,19741,430,23,2678.26,Desktop
488,2025-01-30,6108,145,11,945.1,Tablet
489,2025-01-01,19326,714,123,10729.97,Mobile
489,2025-01-02,12832,992,154,6981.55,Mobile
489,2025-01-03,5070,339,29,4925.98,Tablet
489,2025-01-04,10201,408,32,4016.89,Mobile
489,2025-01-05,7839,526,82,9753.63,Tablet
489,2025-01-06,14477,996,63,12766.15,Desktop
489,2025-01-07,13142,976,71,10155.31,Tablet
489,2025-01-08,16331,1066,77,13551.28,Tablet
489,2025-01-09,13667,841,151,8129.77,Desktop
489,2025-01-10,19511,1288,87,23591.19,Desktop
489,2025-01-11,16736,1083,122,18214.93,Desktop
489,2025-01-12,6711,194,24,3035.62,Mobile
489,2025-01-13,5794,249,46,4567.78,Mobile
489,2025-01-14,19398,864,114,7036.1,Desktop
489,2025-01-15,19778,853,123,9509.76,Mobile
489,2025-01-16,14282,363,38,3027.13,Mobile
489,2025-01-17,7407,435,71,5228.48,Mobile
489,2025-01-18,5254,248,20,3344.64,Mobile
489,2025-01-19,8994,649,46,7962.84,Tablet
489,2025-01-20,6915,510,31,3980.02,Mobile
489,2025-01-21,7355,511,83,8025.94,Desktop
489,2025-01-22,14859,619,91,5941.26,Mobile
489,2025-01-23,8529,324,28,2692.56,Desktop
489,2025-01-24,6945,252,45,3567.85,Desktop
489,2025-01-25,7554,380,46,2608.46,Mobile
489,2025-01-26,10219,742,106,13327.74,Tablet
489,2025-01-27,11110,768,103,11941.08,Mobile
489,2025-01-28,5420,204,28,3741.33,Desktop
489,2025-01-29,7447,431,39,6636.98,Tablet
489,2025-01-30,12969,632,124,6292.34,Desktop
490,2025-01-01,9859,737,76,6093.15,Tablet
490,2025-01-02,16080,670,104,7177.22,Tablet
490,2025-01-03,11674,606,45,7078.49,Tablet
490,2025-01-04,14639,447,68,4971.32,Desktop
490,2025-01-05,7825,246,19,4253.65,Desktop
490,2025-01-06,12629,927,47,12402.18,Tablet
490,2025-01-07,19439,606,42,6898.72,Desktop
490,2025-01-08,5353,295,51,1529.54,Tablet
490,2025-01-09,18149,703,107,5537.15,Mobile
490,2025-01-10,12770,975,174,14732.92,Desktop
490,2025-01-11,16214,1117,159,21142.59,Mobile
490,2025-01-12,16400,860,126,9668.4,Tablet
490,2025-01-13,11803,897,89,15596.48,Tablet
490,2025-01-14,14827,467,73,4029.47,Desktop
490,2025-01-15,14986,1035,144,17671.3,Mobile
490,2025-01-16,19367,859,127,14247.55,Mobile
490,2025-01-17,9887,692,123,12217.57,Tablet
490,2025-01-18,18131,756,135,10424.48,Mobile
490,2025-01-19,12024,706,126,7077.24,Desktop
490,2025-01-20,18874,823,86,10031.33,Desktop
490,2025-01-21,11259,838,151,5681.23,Mobile
490,2025-01-22,17283,603,80,7029.81,Mobile
490,2025-01-23,10088,777,56,8255.88,Tablet
490,2025-01-24,19526,1293,189,16409.78,Mobile
490,2025-01-25,19502,1404,245,11919.5,Mobile
490,2025-01-26,8346,644,99,7785.74,Desktop
490,2025-01-27,14133,450,54,4451.62,Tablet
490,2025-01-28,7724,451,38,3417.12,Tablet
490,2025-01-29,12423,956,146,15416.59,Mobile
490,2025-01-30,9064,628,113,9744.03,Desktop
491,2025-01-01,9970,768,65,15204.29,Mobile
491,2025-01-02,6106,374,22,4907.9,Tablet
491,2025-01-03,12370,869,102,12980.63,Desktop
491,2025-01-04,13640,901,69,9230.02,Tablet
491,2025-01-05,11627,606,70,3494.9,Desktop
491,2025-01-06,19154,1409,141,22121.97,Tablet
491,2025-01-07,7830,508,50,7982.75,Tablet
491,2025-01-08,9163,284,43,5603.95,Mobile
491,2025-01-09,6425,309,33,2457.15,Desktop
491,2025-01-10,11967,261,45,3631.78,Desktop
491,2025-01-11,17068,727,73,7686.42,Tablet
491,2025-01-12,8746,661,81,8164.26,Tablet
491,2025-01-13,6826,531,29,5825.58,Mobile
491,2025-01-14,12619,718,124,5255.97,Mobile
491,2025-01-15,9552,627,71,5049.34,Tablet
491,2025-01-16,7422,549,57,2760.51,Desktop
491,2025-01-17,18527,1092,60,20533.83,Desktop
491,2025-01-18,9644,416,45,6427.27,Tablet
491,2025-01-19,11427,378,39,7039.42,Desktop
491,2025-01-20,19658,1311,192,14595.8,Tablet
491,2025-01-21,19239,877,69,17476.96,Tablet
491,2025-01-22,10814,587,40,11501.63,Mobile
491,2025-01-23,9330,293,22,2664.89,Desktop
491,2025-01-24,9927,212,31,2136.86,Desktop
491,2025-01-25,12937,503,97,8071.82,Tablet
491,2025-01-26,8791,653,76,6687.37,Desktop
491,2025-01-27,5597,383,46,6676.8,Tablet
491,2025-01-28,9909,510,73,3234.53,Desktop
491,2025-01-29,9538,273,44,4783.82,Tablet
491,2025-01-30,7972,401,58,4697.67,Mobile
492,2025-01-01,19161,838,150,11568.83,Tablet
492,2025-01-02,17610,1001,50,17787.68,Desktop
492,2025-01-03,17839,1277,77,13592.44,Desktop
492,2025-01-04,12723,769,79,4335.01,Mobile
492,2025-01-05,5511,273,38,1452.91,Desktop
492,2025-01-06,17890,1044,181,20149.11,Desktop
492,2025-01-07,11614,444,53,6309.17,Desktop
492,2025-01-08,14682,878,150,14352.95,Desktop
492,2025-01-09,15050,658,43,10766.16,Tablet
492,2025-01-10,5434,234,30,3345.53,Desktop
492,2025-01-11,16255,1100,109,16799.09,Tablet
492,2025-01-12,17111,1363,79,21142.13,Tablet
492,2025-01-13,6435,441,60,5467.36,Mobile
492,2025-01-14,7819,363,37,4078.01,Desktop
492,2025-01-15,17632,830,152,8804.18,Mobile
492,2025-01-16,6783,454,68,6994.83,Mobile
492,2025-01-17,15248,468,44,4347.51,Desktop
492,2025-01-18,5002,287,17,2007.02,Desktop
492,2025-01-19,5117,242,41,1885.93,Mobile
492,2025-01-20,16332,338,58,2749.6,Mobile
492,2025-01-21,18114,590,109,2956.46,Desktop
492,2025-01-22,16921,473,29,6975.89,Desktop
492,2025-01-23,17537,882,171,10494.28,Desktop
492,2025-01-24,19118,1405,170,23448.88,Desktop
492,2025-01-25,13891,974,93,7195.16,Mobile
492,2025-01-26,5453,225,35,3995.05,Tablet
492,2025-01-27,19157,841,46,11163.6,Tablet
492,2025-01-28,5022,151,22,1658.75,Mobile
492,2025-01-29,15321,1085,80,7441.85,Tablet
492,2025-01-30,18533,618,89,9980.56,Tablet
493,2025-01-01,5227,155,10,1772.08,Desktop
493,2025-01-02,18149,651,124,7882.98,Tablet
493,2025-01-03,11120,510,47,5397.29,Mobile
493,2025-01-04,16454,938,104,5475.04,Tablet
493,2025-01-05,7610,243,33,1675.01,Mobile
493,2025-01-06,5522,173,24,1908.25,Tablet
493,2025-01-07,19952,759,143,14539.68,Desktop
493,2025-01-08,7642,474,75,5622.07,Desktop
493,2025-01-09,16490,717,120,5200.09,Mobile
493,2025-01-10,5489,234,13,3686.8,Desktop
493,2025-01-11,19484,1101,186,21837.41,Tablet
493,2025-01-12,18727,1142,179,19780.35,Desktop
493,2025-01-13,17211,494,93,2933.8,Mobile
493,2025-01-14,18160,488,80,2953.14,Desktop
493,2025-01-15,19447,440,35,6557.14,Desktop
493,2025-01-16,12514,746,56,8467.65,Desktop
493,2025-01-17,13099,503,66,5950.27,Tablet
493,2025-01-18,15333,710,133,11799.75,Mobile
493,2025-01-19,16444,1023,169,9878.01,Mobile
493,2025-01-20,16566,1272,143,22990.04,Desktop
493,2025-01-21,6683,154,28,2816.71,Tablet
493,2025-01-22,5358,249,28,4594.12,Desktop
493,2025-01-23,10361,618,88,6429.05,Desktop
493,2025-01-24,17448,1223,190,14834.32,Mobile
